Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Region
2018-05-16,520.0207479,321.7493075000001,51.63822715,86.45706371,NT
2018-05-17,953.9251807,317.8961847,134.4168675,86.31325301,NT
2018-05-18,906.8735663999997,320.5714161,57.70052448,85.9527972,NT
2018-05-19,199.5130864,319.4969136,73.4345679,85.02469136,NT
2018-05-20,351.7953052,315.9061033000001,48.08920188,84.29107981,NT
2018-05-21,222.1920805,320.6909396000001,49.58322148,86.32214765,NT
2018-05-22,190.0736434,314.1023256000001,39.98527132,84.89922481,NT
2018-05-23,226.2094186,319.80348839999994,45.48662791,85.16860465,NT
2018-05-24,176.7371429,311.33214289999995,73.61785714,84.28571429,NT
2018-05-25,312.26350519999994,321.9587628999999,58.72886598,86.94845361,NT
2018-05-26,145.1452941,321.2029412,94.17254902,85.80392157,NT
2018-05-27,188.394375,318.9473958000001,65.73958333,85.55208333,NT
2018-05-28,117.7389474,321.7736842,87.90350877,86.57894737,NT
2018-05-29,282.5479021000001,316.0391608,64.14685315,88.11888112,NT
2018-05-30,602.5513139,324.0370438,131.8427007,89.7189781,NT
2018-05-31,145.9239024,314.3560976,52.33414634,85.23170732,NT
2018-06-01,389.8106667,323.2107407,65.32481481,87.36666667,NT
2018-06-02,224.4,315.97539680000006,101.9174603,84.90476190000003,NT
2018-06-03,391.8419841,320.8974206000001,60.82698413,87.26587302,NT
2018-06-04,266.1382418,315.9994505,77.38791209,83.96703297,NT
2018-06-05,1058.994792,320.7812958,195.1378973,88.4400978,NT
2018-06-06,597.2978208,324.7013317,76.27263923,89.54479419,NT
2018-06-07,325.0682178,319.2032178,74.12623762,87.69306931,NT
2018-06-08,214.6584615,322.4400641000001,59.48525641,86.8525641,NT
2018-06-09,101.8584,314.21,110.308,84.76,NT
2018-06-10,251.2021935,322.8396774,62.14645161,86.51612903,NT
2018-06-11,165.6106667,315.9633333,85.87777778,83.8,NT
2018-06-12,155.96806819999995,319.4613636,69.95227273,87.59090909,NT
2018-06-13,234.0576,321.9790000000001,114.196,88.9,NT
2018-06-14,85.17736842,314.4061404,52.34561404,88.75438596,NT
2018-06-15,86.27357143,319.9521429,45.74285714,85.4,NT
2018-06-16,140.4107937,315.2873016000001,119.52063490000002,89.11111111,NT
2018-06-17,323.1753488,320.6109302,58.51209302,87.52558140000002,NT
2018-06-18,166.0495238,312.672619,106.0809524,85.07142857,NT
2018-06-19,223.4610219,315.1186131,42.89416058,84.43065693,NT
2018-06-20,285.3936986,321.8856164,173.9739726,86.75342466,NT
2018-06-21,436.4168421,319.5349282,71.20717703,85.87559809,NT
2018-06-22,458.2448182,321.2190909,71.94909091,85.74545455,NT
2018-06-23,238.5646552,316.2056034,59.98793103,85.69827586,NT
2018-06-24,177.3328676,321.2897059,49.76323529,85.22794118,NT
2018-06-25,52.598,311.2166667,95.41333333,87.4,NT
2018-06-26,170.5829565,319.64,58.23391304,88.17391304,NT
2018-06-27,37.28571429,306.6,98.37142857,82.14285714,NT
2018-06-28,267.0382432,320.3743243,70.48108108,85.43243243,NT
2018-06-29,103.0782857,323.3271429,76.24142857,88.84285714,NT
2018-06-30,108.1935294,317.8338235,68.51176471,86.04411765,NT
2018-07-01,48.63634146,323.0743902,54.93902439,85.56097561,NT
2018-07-02,88.91904762,315.1059524,63.82619048,85.19047619,NT
2018-07-03,121.0518072,321.1891566,45.56987952,85.37349398,NT
2018-07-04,136.88422219999998,322.0244444,102.3,86.04444444,NT
2018-07-05,234.9219481,321.650974,68.32792208,88.07792208,NT
2018-07-06,152.64,319.5965116000001,175.72790700000004,89.02325581,NT
2018-07-07,84.4774,315.806,54.504,85.12,NT
2018-07-08,193.1519266,324.3683486,94.27522936,86.77981651,NT
2018-07-09,84.44754098,315.7147541,45.10819672,85.96721311,NT
2018-07-10,211.2963504,323.2656934,74.93065693,88.2189781,NT
2018-07-11,214.3295082,318.6729508,173.2786885,88.93442623,NT
2018-07-12,346.9390909,322.817803,57.08257576,87.11742424,NT
2018-07-13,152.64901640000005,322.6032787,118.9327869,88.91803279,NT
2018-07-14,640.9765931,321.6061514,101.9312303,89.14826498,NT
2018-07-15,471.008,335.6542029,163.1324638,92.82608696,NT
2018-07-16,280.4521481,321.4374074,87.57037037,87.97777778,NT
2018-07-17,178.72821430000005,322.4017857,58.30714286,85.63392857,NT
2018-07-18,442.2630952,317.6875,113.435119,87.11309524,NT
2018-07-19,303.2874317,323.0942623,84.73387978,89.27868852,NT
2018-07-20,148.5224444,314.1288889,99.17111111,85.55555556,NT
2018-07-21,288.4293069,324.7559406000001,70.94108911,87.06435644,NT
2018-07-22,185.6084211,323.0532895,87.19473684,86.48684211,NT
2018-07-23,603.0578182,323.8454545,89.40848485,88.27272727,NT
2018-07-24,308.4204651,323.6062016,92.31627907,86.4496124,NT
2018-07-25,372.5327941,318.6841912,89.33529412,84.80147059,NT
2018-07-26,531.2968098,329.9190184,108.2570552,89.74539877,NT
2018-07-27,458.6611765,326.2730392,364.2264706,90.24509804,NT
2018-07-28,210.150229,324.7064885,86.49770992,87.78625954,NT
2018-07-29,130.4552632,321.6960526000001,178.62894740000004,89.71052632,NT
2018-07-30,190.6583333,322.1466667,78.71583333,88.70833333,NT
2018-07-31,161.3575,324.2983333,136.9716667,90.0,NT
2018-08-01,177.727,317.233,77.01,88.8,NT
2018-08-02,247.7836893,326.984466,231.9970874,90.72815534,NT
2018-08-03,134.8559375,322.040625,116.196875,87.75,NT
2018-08-04,121.6094118,323.3164706,55.62352941,89.02352941,NT
2018-08-05,168.74,319.946,188.792,92.92,NT
2018-08-06,145.1181395,322.5209301999999,80.68953488,91.70930233,NT
2018-08-07,86.03885714,321.3742857,101.98,85.94285714,NT
2018-08-08,254.6158442,319.5386364,54.86818182,86.88961039,NT
2018-08-09,188.768,323.7715385,101.1753846,85.26153846,NT
2018-08-10,135.7111111,322.1730159,111.3444444,87.39682540000003,NT
2018-08-11,74.06274509999999,325.9823529,56.32352941,88.19607843,NT
2018-08-12,197.0752,319.4153333,138.184,88.92,NT
2018-08-13,247.4071429,323.8515528,69.80310559,87.21739129999997,NT
2018-08-14,197.2903226,321.3637097,112.433871,85.80645161,NT
2018-08-15,240.2084211,324.5357143,92.20526316,90.31578947,NT
2018-08-16,194.6848485,325.4689394,176.35606059999995,91.86363636,NT
2018-08-17,306.626087,327.1009317,111.27639750000002,89.39130435,NT
2018-08-18,79.4832,332.2480000000001,105.982,90.46,NT
2018-08-19,296.4511475,317.0718579,78.25409836,92.77595628,NT
2018-08-20,447.3,326.6996377,88.45471014,89.38043478,NT
2018-08-21,315.0941026,321.5961538,138.58461540000002,91.35042735,NT
2018-08-22,186.37312,326.528,77.2296,89.304,NT
2018-08-23,81.59806452,323.9790323000001,103.3483871,88.09677419,NT
2018-08-24,126.9662821,321.3762821,67.87435897,88.26923077,NT
2018-08-25,147.77803569999998,321.8669643,81.78035714,88.91071429,NT
2018-08-26,79.21636364,321.7663636000001,61.80909091,90.2,NT
2018-08-27,95.37426471,328.6007353,73.42647059,89.13235294,NT
2018-08-28,110.374186,320.3883721,86.35116279,86.39534884,NT
2018-08-29,171.1564706,328.2186275,73.84803922,88.70588235,NT
2018-08-30,152.35346940000005,323.6653061,142.96326530000005,88.71428571,NT
2018-08-31,108.4717742,323.208871,76.64354839,88.09677419,NT
2018-09-01,101.1582692,329.0394231,86.19038462,91.44230769,NT
2018-09-02,218.7992466,320.99417810000006,60.17739726,90.5890411,NT
2018-09-03,400.7249254,328.870398,107.4278607,89.14925373,NT
2018-09-04,529.5111111,324.7244444,134.5075556,89.83111111,NT
2018-09-05,371.9094393,328.492757,83.20654206,89.37850467,NT
2018-09-06,97.78125,320.55875,74.41,87.875,NT
2018-09-07,221.6204225,328.2637324,71.90352113,90.09859155,NT
2018-09-08,85.85666667,323.0703704,100.0777778,85.59259259,NT
2018-09-09,392.1166667,323.5181624,80.62094017,89.37606838,NT
2018-09-10,422.0086228,331.2859281000001,151.8323353,90.56886228,NT
2018-09-11,525.4120502000002,328.32573219999995,162.6129707,90.59414226,NT
2018-09-12,216.0256154,330.3273077,81.00846154,90.16153846,NT
2018-09-13,229.2960194,331.292233,161.3679612,90.48543689,NT
2018-09-14,326.1229412,328.3258823999999,113.5694118,90.44117647,NT
2018-09-15,190.7921311,316.9819672,100.2770492,90.47540984,NT
2018-09-16,340.8046961,326.4839779,89.11049724,88.55248619,NT
2018-09-17,212.5011429,334.6447619,118.7085714,90.7047619,NT
2018-09-18,579.7385061000001,329.0088415,131.3390244,91.24390244,NT
2018-09-19,200.7139623,332.4193396,107.9358491,89.77358491,NT
2018-09-20,296.557234,323.3648936,123.0070922,89.13475177,NT
2018-09-21,475.0878641,327.4366505,109.1791262,90.22815534,NT
2018-09-22,329.261875,327.684375,91.010625,88.9375,NT
2018-09-23,506.2193127000001,325.4333333,70.17147766,89.57044674,NT
2018-09-24,247.8384615,329.5288462,141.17564099999996,87.87179487,NT
2018-09-25,344.20432430000005,328.3430180000001,90.55585586,91.11261261,NT
2018-09-26,150.3125,334.68552630000005,132.94736840000002,90.27631579,NT
2018-09-27,315.64225639999995,324.94512819999994,80.19179487,90.21538462,NT
2018-09-28,401.5364211,326.3423684,176.8331579,91.24736842,NT
2018-09-29,1053.295752,329.4945892,202.3647295,91.74148297,NT
2018-09-30,772.2816667000002,328.0734649,92.18377193,90.69078947,NT
2018-10-01,458.5899482,323.9448187,86.73419689,88.37305699,NT
2018-10-02,343.3379032,321.5209677,72.55483871,89.75268817,NT
2018-10-03,239.9878125,332.6203125,115.3359375,91.5625,NT
2018-10-04,351.168,320.7255,63.7995,87.78,NT
2018-10-05,334.6148148,338.6759259,251.5944444,91.69753086,NT
2018-10-06,453.4376812,325.7915459,119.2628019,88.60386473,NT
2018-10-07,542.4656954,330.7753311,93.71092715,90.36754967,NT
2018-10-08,551.7566197000001,326.0464789,129.5276995,90.49295775,NT
2018-10-09,375.7156164,324.2143836,75.79908676,89.99086758,NT
2018-10-10,198.84729730000004,322.1162162,87.74864865,88.60810811,NT
2018-10-11,401.8304981,320.3381226,63.90842912,91.57471264,NT
2018-10-12,207.2184783,325.4206522,86.31521739,88.09782609,NT
2018-10-13,394.0693151,322.8180365,115.5680365,91.02283105,NT
2018-10-14,445.1922581,324.0569124,87.74470046,88.86635945,NT
2018-10-15,463.3981651,323.9449541,95.6206422,90.4587156,NT
2018-10-16,429.3098039,325.0014706,101.5313725,90.83823529,NT
2018-10-17,215.3382353,327.4982353000001,118.92,90.28235294,NT
2018-10-18,314.2274725000001,324.2711538000001,70.70549451,89.65934066,NT
2018-10-19,339.3082895,335.4684211,170.7703947,90.54605263,NT
2018-10-20,227.120155,323.0724806,81.80310078,90.62790698,NT
2018-10-21,187.28775,326.1625,90.58625,89.7,NT
2018-10-22,215.0147541,325.5795082,81.33360656,89.73770492,NT
2018-10-23,157.1965049,330.8058252,79.8223301,90.03883495,NT
2018-10-24,152.19,321.9606557,79.52459016,87.70491803,NT
2018-10-25,219.1622069,325.0537931,59.83172414,88.07586207,NT
2018-10-26,369.2834783,321.8456522,107.0330435,90.72173913,NT
2018-10-27,737.5910713999998,327.4379464,112.16919640000002,92.93303571,NT
2018-10-28,473.1403409,329.2244318,137.84318180000002,91.03977273,NT
2018-10-29,438.1352988,322.7643426,77.50996016,91.96812749,NT
2018-10-30,331.4237838,331.3981982,63.50855856,89.09909909999998,NT
2018-10-31,228.4347826,321.5581522,94.84456522,86.39130435,NT
2018-11-01,279.20820510000004,326.3135897,68.09692308,90.72307692,NT
2018-11-02,227.3397849,324.8091398,92.41290323,87.68817204,NT
2018-11-03,292.5576,322.782,85.31257143,89.26857143,NT
2018-11-04,323.4108036,325.9683036,142.32232140000005,90.21428571,NT
2018-11-05,356.7034831,320.6895131,71.87640449,91.19850187,NT
2018-11-06,215.8098925,328.6123656000001,101.1698925,88.63440859999999,NT
2018-11-07,407.3533333,319.9608696,128.4990338,90.99033816,NT
2018-11-08,341.2308081000001,328.4340909,75.17525253,89.78282828,NT
2018-11-09,521.1488066000002,319.3907407,81.02921811,90.16872428,NT
2018-11-10,395.934,326.7458333,62.07916667,88.54166667,NT
2018-11-11,654.4935849,329.1185535,240.44716980000004,90.37735849,NT
2018-11-12,723.2112903,324.6470046,78.47834101,91.92396313,NT
2018-11-13,294.255894,330.8390728,121.81390729999998,91.79470199,NT
2018-11-14,110.5208974,324.85,62.96153846,88.67948718,NT
2018-11-15,216.2237391,327.2030435,79.22086957,89.55652174,NT
2018-11-16,153.4275926,326.1194444,62.92777778,89.30555556,NT
2018-11-17,109.9923288,326.8643836,74.29589041,89.39726027,NT
2018-11-18,20.15,313.0875,109.475,80.75,NT
2018-11-19,90.47,326.0897959,124.1122449,88.87755102,NT
2018-11-20,95.17935484,323.2306452,181.6419355,89.41935484,NT
2018-11-21,90.49615385,317.0661538,38.66461538,87.84615385,NT
2018-11-22,52.49032258,322.8596773999999,62.05806452,86.22580645,NT
2018-11-23,130.5901887,320.35,150.1773585,91.39622642,NT
2018-11-24,106.9542857,323.4380952,54.19523810000001,86.42857143,NT
2018-11-25,185.9904255,331.3867021000001,127.8042553,90.5,NT
2018-11-26,148.68,318.1775,73.39,89.175,NT
2018-11-27,132.1340426,322.5521277,85.78510638,87.95744681,NT
2018-11-28,127.0303571,323.764881,62.10952381,89.79761905,NT
2018-11-29,195.8434286,323.785,220.2657143,89.74285714,NT
2018-11-30,239.2684768,321.7413906999999,70.46092715,91.51655629,NT
2018-12-01,409.1626415,331.545283,89.06792453,91.04716981,NT
2018-12-02,482.2829918000001,324.2772541,78.10204918,89.64344262,NT
2018-12-03,455.0052261,322.83065330000005,70.44321608,88.16080402,NT
2018-12-04,638.2963087,325.6595638,106.9885906,90.79194631,NT
2018-12-05,1377.574107,334.0490385,120.4086538,91.73214286,NT
2018-12-06,689.7155556,334.0690171,151.9252137,90.71367521,NT
2018-12-07,564.1722462,329.0127692,137.59476919999997,93.19384615,NT
2018-12-08,108.2919298,328.04122810000007,80.22631579,87.96491228,NT
2018-12-09,398.7582627,321.9885593,93.8279661,91.27542373,NT
2018-12-10,717.429009,330.5777778,107.6954955,90.45345345,NT
2018-12-11,220.361954,327.8637931,124.5126437,89.54022989,NT
2018-12-12,98.45530612,326.7112245,147.7408163,88.79591837,NT
2018-12-13,82.07142857,326.6464286000001,149.77142859999995,91.96428571,NT
2018-12-14,112.64,326.9448718000001,128.2589744,89.23076923,NT
2018-12-15,108.3364384,351.9917808,203.6506849,95.80821918,NT
2018-12-16,60.64275862,325.8810345,73.51724138,87.62068966,NT
2018-12-17,16.79636364,325.2,57.09090909,87.45454545,NT
2018-12-18,67.46600000000001,327.0114286000001,98.86,89.77142857,NT
2018-12-19,146.0930769,326.1798077,120.0173077,91.03846154,NT
2018-12-20,57.2356,324.266,71.536,84.04,NT
2018-12-21,89.20652174,327.2032609,80.07391304,88.91304348,NT
2018-12-22,197.3901563,322.9765625,117.96875,90.34375,NT
2018-12-23,236.84290780000003,321.15390069999995,55.94042553,90.24822695,NT
2018-12-24,107.0763415,338.6341463,76.2597561,91.32926829,NT
2018-12-25,126.5855172,332.2232759,121.0,90.89655172,NT
2018-12-26,92.37370968,328.0491935,68.68548387,90.56451613,NT
2018-12-27,46.31100000000001,324.02,68.97,86.75,NT
2018-12-28,57.815,331.25,96.66333333,91.66666667,NT
2018-12-29,118.172,341.7818182,153.46,92.36363636,NT
2018-12-30,118.5246479,327.5309859,92.97887324,92.07042254,NT
2018-12-31,440.64,333.0804965,177.9432624,93.79432624,NT
2019-01-01,447.7200820000001,338.5106557000001,347.0942623,92.96721311,NT
2019-01-02,409.1091892,343.6167568,202.2124324,94.16216216,NT
2019-01-03,438.2580282,329.8119718000001,116.8014085,94.38028169,NT
2019-01-04,291.9550685,331.0291096,119.0815068,93.47260274,NT
2019-01-05,144.10620690000005,334.5232759,179.4448276,92.84482759,NT
2019-01-06,41.416,322.53,76.61,85.95,NT
2019-01-07,48.2625,340.734375,102.39375,93.53125,NT
2019-01-08,47.97083333,326.7666667,63.4,86.08333333,NT
2019-01-09,42.12709677,328.4016129,51.44838710000001,88.38709677,NT
2019-01-10,128.1481967,324.0836066,87.35737705,91.44262295,NT
2019-01-11,173.10560980000002,333.1609756000001,110.1268293,92.23170732,NT
2019-01-12,334.6065882,325.0588235,126.3470588,94.31764706,NT
2019-01-13,150.32686569999996,323.7768657,99.90597015,90.46268657,NT
2019-01-14,252.7073,326.5915,126.932,92.66,NT
2019-01-15,193.2741935,322.6268817,86.37634409,92.24731183,NT
2019-01-16,186.3985714,323.77,90.22428571,94.04285714,NT
2019-01-17,91.1196,328.865,165.428,90.04,NT
2019-01-18,92.03512195,332.7,174.4097561,92.82926829,NT
2019-01-19,61.38,319.1616667,55.19666667,88.8,NT
2019-01-20,84.0955814,332.36976739999994,107.0162791,93.86046512,NT
2019-01-21,157.442459,323.8467213,104.4508197,91.49180328,NT
2019-01-22,184.7273684,321.2794737,109.72,93.13684211,NT
2019-01-23,178.0204082,326.7132653,155.21428569999995,90.7755102,NT
2019-01-24,161.3649425,325.2471264,77.57586207,94.01149425,NT
2019-01-25,20.71578947,332.2605263000001,75.17368421,90.10526316,NT
2019-01-26,61.41514286,329.59,84.3,90.85714286,NT
2019-01-27,5.72,326.3875,43.825,86.0,NT
2019-01-28,35.28,317.36875,109.3375,84.125,NT
2019-01-29,3.36,319.525,23.0,76.0,NT
2019-01-30,15.2,324.0583333,108.55,91.33333333,NT
2019-01-31,0.0,0.0,0.0,0.0,NT
2019-02-01,0.0,0.0,0.0,0.0,NT
2019-02-02,11.52,304.07,24.2,85.6,NT
2019-02-03,1.0,320.15,13.8,81.0,NT
2019-02-04,4.81,326.825,46.65,79.5,NT
2019-02-05,20.92428571,321.35714289999993,93.75714286,88.57142857,NT
2019-02-06,0.0,0.0,0.0,0.0,NT
2019-02-07,16.704,319.48,43.21,86.0,NT
2019-02-08,0.0,0.0,0.0,0.0,NT
2019-02-09,0.0,0.0,0.0,0.0,NT
2019-02-10,1.21,317.05,25.4,82.0,NT
2019-02-11,0.0,0.0,0.0,0.0,NT
2019-02-12,7.573333333,314.9083333000001,29.8,89.5,NT
2019-02-13,0.0,0.0,0.0,0.0,NT
2019-02-14,8.25,316.975,26.48333333,90.5,NT
2019-02-15,16.25230769,351.5846154,192.9153846,93.61538462,NT
2019-02-16,24.35636364,322.1045455000001,143.8090909,94.0,NT
2019-02-17,0.0,0.0,0.0,0.0,NT
2019-02-18,18.60882353,337.8411765,141.1588235,93.70588235,NT
2019-02-19,57.48342857,326.4314286,66.54857143,91.48571429,NT
2019-02-20,5.0,319.91,18.4,78.8,NT
2019-02-21,14.64230769,322.0423077,43.16153846,91.0,NT
2019-02-22,87.34777778,322.0111111,80.54814815,90.77777778,NT
2019-02-23,78.15333333,325.9850877,48.32631579,87.22807018,NT
2019-02-24,3.733333333,323.9666667,36.76666667,89.0,NT
2019-02-25,54.45391304,314.573913,72.52173913,89.91304348,NT
2019-02-26,33.39473684,336.2657895,114.1947368,92.57894737,NT
2019-02-27,31.666,333.8725,104.445,91.75,NT
2019-02-28,4.515,332.3875,66.975,93.5,NT
2019-03-01,5.98,324.95,31.175,83.25,NT
2019-03-02,6.67,309.8,55.95,84.5,NT
2019-03-03,4.646666667,317.35,27.96666667,87.33333333,NT
2019-03-04,17.42222222,327.7222222000001,140.4111111,91.0,NT
2019-03-05,24.99,320.3,36.04166667,84.5,NT
2019-03-06,30.4508,324.192,53.408,90.48,NT
2019-03-07,21.82857143,335.75,86.27142857,92.42857143,NT
2019-03-08,16.94,314.8708333,20.725,84.91666667,NT
2019-03-09,22.74111111,320.4,73.00555556,90.83333333,NT
2019-03-10,0.0,0.0,0.0,0.0,NT
2019-03-11,1.21,313.05,27.6,100.0,NT
2019-03-12,57.87714286,329.05,182.3809524,93.38095238,NT
2019-03-13,166.3732877,321.3301370000001,113.35068490000002,92.46575342,NT
2019-03-14,55.8,325.775,55.54375,89.0625,NT
2019-03-15,60.09695652,313.5902174,30.68478261,91.82608696,NT
2019-03-16,95.61509434,327.7745283000001,127.3169811,90.24528302,NT
2019-03-17,38.88,323.4613636,71.04545455,88.81818182,NT
2019-03-18,66.22657895,330.0592105,74.85526316,90.60526316,NT
2019-03-19,23.96416667,323.4583333,45.51666667,84.83333333,NT
2019-03-20,35.9625,318.5229167,41.67916667,86.70833333,NT
2019-03-21,57.95916667,324.7979167,160.50416669999996,89.375,NT
2019-03-22,30.14,327.0380952,75.96190476,91.57142857,NT
2019-03-23,22.41,321.3,81.925,88.5,NT
2019-03-24,0.0,0.0,0.0,0.0,NT
2019-03-25,7.2,327.225,168.95,90.0,NT
2019-03-26,0.0,0.0,0.0,0.0,NT
2019-03-27,5.375,321.05,53.725,89.25,NT
2019-03-28,12.74,315.1166667,41.68333333,79.83333333,NT
2019-03-29,2.31,310.675,21.9,100.0,NT
2019-03-30,0.0,0.0,0.0,0.0,NT
2019-03-31,0.0,0.0,0.0,0.0,NT
2019-04-01,14.29285714,317.59285710000006,76.01428571,89.57142857,NT
2019-04-02,54.61714286,322.6785713999999,102.0642857,83.35714286,NT
2019-04-03,10.56,326.88125,49.6625,88.75,NT
2019-04-04,1.32,318.3,30.9,83.0,NT
2019-04-05,17.08,319.33,91.02,88.2,NT
2019-04-06,13.4,313.83,59.64,95.0,NT
2019-04-07,14.6025,330.775,146.325,89.75,NT
2019-04-08,10.09375,318.15625,46.4875,86.375,NT
2019-04-09,0.0,0.0,0.0,0.0,NT
2019-04-10,45.55384615,327.7326923,118.0346154,92.96153846,NT
2019-04-11,36.40285714,328.26785710000007,160.75,91.14285714,NT
2019-04-12,98.88235294,323.8843137,90.61568627,87.29411765,NT
2019-04-13,55.4673913,331.6195651999999,49.56956522,87.56521739,NT
2019-04-14,54.59473684,322.7289474,116.85263159999998,84.26315789,NT
2019-04-15,14.0,323.58214289999995,30.75714286,85.71428571,NT
2019-04-16,64.925,310.590625,74.00625,83.75,NT
2019-04-17,90.10584615,323.7469231,57.64307692,87.36923077,NT
2019-04-18,48.23142857,324.4785714,140.7,88.78571429,NT
2019-04-19,156.11629209999995,319.7904494,53.36404494,85.46067416,NT
2019-04-20,67.67814815,323.9518519,96.15925926,87.55555556,NT
2019-04-21,29.68615385,315.0846154,26.25384615,87.61538462,NT
2019-04-22,17.35384615,323.2038462,46.58461538,85.30769231,NT
2019-04-23,235.1795918,315.0040816,127.5795918,85.71428571,NT
2019-04-24,110.4643011,322.4494624,41.48387097,86.61290323,NT
2019-04-25,58.225,319.0583333,95.98888889,83.38888889,NT
2019-04-26,143.7736047,321.5819767,49.96046512,84.65116279,NT
